Thực tế,Dự đoán
-11.0,-14.661138
-7.0,-12.2983465
-8.0,-11.082217
12.0,23.63548
194.0,173.8322
-29.0,-19.036339
-16.0,-18.288322
-20.0,-18.153595
-14.0,-12.560962
6.0,2.5675428
-2.0,0.43906468
35.0,27.627525
-8.0,-9.205142
-17.0,-10.878877
-2.0,-6.6766415
-23.0,-3.9642782
-1.0,-15.351084
-15.0,-10.904677
72.0,78.86323
6.0,-3.870171
16.0,10.9964485
8.0,-1.9779322
-12.0,-16.802437
-13.0,-16.725151
-9.0,-6.525906
-23.0,-18.16319
-4.0,-5.3644586
-25.0,-18.239569
21.0,23.986197
12.0,1.5014203
-12.0,-8.577226
24.0,14.290319
2.0,-11.182976
91.0,92.98145
6.0,-6.0238976
8.0,5.2869225
-27.0,-11.309357
3.0,3.6749952
-6.0,-3.684517
19.0,13.832285
9.0,-0.46878996
-12.0,-14.688936
-41.0,-17.764736
-21.0,-11.9519005
5.0,6.985597
-15.0,-12.783164
-19.0,-12.797145
-5.0,-5.990452
-15.0,-12.074569
-19.0,-11.995921
-5.0,2.3294623
138.0,127.88001
-15.0,-9.55897
19.0,17.2748
-12.0,-22.97707
-10.0,-6.220748
-19.0,-10.490493
-5.0,-12.239274
-6.0,-11.689135
12.0,22.814966
2.0,-0.07605891
9.0,-2.3771396
9.0,9.557032
-13.0,-11.755149
-15.0,-10.400172
0.0,-4.4015083
-25.0,-17.110182
3.0,-4.8355236
-13.0,-3.916417
-17.0,-16.1605
-2.0,-17.71724
-19.0,-13.645695
-5.0,0.12642048
-14.0,-17.49969
69.0,71.578674
-14.0,-6.613577
74.0,71.21222
-13.0,-9.809784
-9.0,-11.143669
-26.0,-15.171083
-21.0,-14.591992
-14.0,-13.305372
-1.0,-10.135864
-9.0,-7.9678593
-5.0,-1.2386917
-10.0,-9.593238
3.0,-14.835012
-3.0,-10.5984745
140.0,150.1355
-10.0,-9.285215
-4.0,1.2793248
-18.0,-12.613867
19.0,0.56244475
-10.0,-12.588358
-6.0,14.637083
4.0,8.940243
6.0,37.223946
-14.0,-8.368011
-18.0,-9.919007
18.0,-1.0017391
-12.0,-13.726917
-13.0,-12.874654
-25.0,-15.332933
28.0,14.873262
-16.0,-11.445675
2.0,0.7816277
53.0,54.305874
-28.0,-21.940464
-17.0,-8.085901
-9.0,-2.9732845
68.0,76.61978
24.0,10.456081
13.0,17.435467
-13.0,-13.416394
-8.0,-7.838693
-20.0,-12.802688
-19.0,-21.34033
18.0,14.334778
-22.0,-11.933456
-11.0,-6.710959
-8.0,-14.258987
-38.0,-34.008472
-42.0,-21.501587
-15.0,-13.091623
-11.0,-13.454304
14.0,3.4916017
-17.0,-7.0779862
-9.0,-6.871675
-16.0,-20.156752
-35.0,-19.22912
-19.0,-19.117619
1.0,5.695122
-5.0,-11.500047
1.0,-5.3350334
-16.0,-12.768116
-12.0,-8.267219
43.0,22.357424
-3.0,-1.7661195
-9.0,-15.348666
14.0,3.7785654
-23.0,-21.376633
17.0,14.238877
-8.0,-1.6787902
-1.0,-4.131049
-7.0,-6.8321166
1.0,6.130553
-14.0,11.089473
-14.0,-4.2466536
-22.0,-14.291975
14.0,-0.7147558
-40.0,-24.501225
-11.0,-10.475757
6.0,-6.1410646
12.0,-0.5688847
55.0,29.364117
-2.0,1.3144989
12.0,18.708517
-13.0,-17.725494
0.0,-2.407392
-21.0,-14.246689
-15.0,-20.132483
-6.0,-2.2675896
-31.0,-16.8934
-10.0,-8.904848
-14.0,-10.640697
-14.0,-16.370533
-11.0,-23.595158
-20.0,-10.893106
-2.0,-7.0583625
-5.0,-8.9512415
58.0,42.577164
-11.0,-7.5517592
-10.0,-8.376571
-6.0,-9.546126
-21.0,-21.296736
0.0,-0.42048365
-24.0,-11.909384
-4.0,-4.132098
-19.0,-19.031652
-13.0,-6.0771313
-8.0,-14.731881
-5.0,-7.9775605
-9.0,-19.407492
-4.0,-2.8035464
-25.0,-18.068983
-8.0,-2.6442213
-1.0,-4.3612995
-34.0,-9.830304
33.0,29.969263
41.0,29.65834
-6.0,-6.21728
-9.0,-10.840827
-7.0,-3.0811625
11.0,7.327428
-13.0,-2.7241046
5.0,0.83759683
-16.0,-5.3279305
-29.0,-19.554415
-2.0,1.0028433
-8.0,-9.445878
-38.0,-18.773521
15.0,10.522464
-6.0,-2.43858
-17.0,-14.387953
-11.0,-0.21526985
-15.0,-12.6083145
1.0,29.24744
-11.0,-20.476967
-9.0,-11.645512
7.0,5.4047985
-63.0,-22.736416
2.0,19.058197
-25.0,-16.560108
-20.0,-18.219755
-15.0,-13.318078
3.0,5.01339
-11.0,-8.291816
-8.0,-5.191372
95.0,111.132454
102.0,105.45406
-15.0,-14.732895
-27.0,-6.290814
6.0,-6.2683415
-10.0,2.1714983
1.0,-0.25108087
-3.0,-10.155783
-17.0,-18.888786
-10.0,-9.815086
-2.0,-7.25915
6.0,-3.948601
2.0,-3.392697
-33.0,-17.175468
-16.0,-16.76037
0.0,-7.185241
-7.0,-6.8010693
-22.0,-8.345356
-42.0,-32.688614
-3.0,-10.220562
57.0,70.18641
2.0,3.4998655
54.0,52.16999
11.0,11.422887
-21.0,-19.927858
-36.0,-26.589302
10.0,7.6819305
-19.0,-16.586245
-11.0,-16.411272
8.0,-1.9212997
1.0,-8.910019
3.0,1.4687258
-8.0,2.3464174
-19.0,-7.00865
14.0,18.320187
-7.0,-5.3950963
-16.0,-10.725184
-9.0,-8.838912
26.0,34.515717
-1.0,0.3856126
-19.0,-15.8474045
57.0,50.594162
-13.0,-15.481855
-30.0,-33.514275
-7.0,-11.702624
7.0,-8.419363
-14.0,-15.784092
-18.0,-17.953354
-23.0,-22.49831
-2.0,-10.067419
-29.0,-22.209282
20.0,-14.185097
1.0,-4.6942105
-12.0,-13.561763
-6.0,4.512642
-7.0,-11.719964
-1.0,-7.0929446
-24.0,-13.587849
-22.0,-11.706026
-4.0,0.31506708
-25.0,-17.432556
-9.0,-8.812128
-29.0,-18.682823
-19.0,-16.096415
-30.0,-15.655545
-38.0,-23.61414
-2.0,-16.90218
-23.0,-27.186338
43.0,51.60561
-7.0,-8.454355
32.0,30.879105
-16.0,-9.729304
-16.0,-11.679273
22.0,34.732887
-11.0,-13.381727
-16.0,-19.634588
-29.0,-13.585991
-18.0,-14.183341
-6.0,-9.571299
7.0,-4.4917226
-8.0,-6.492429
20.0,24.514277
-9.0,-9.692768
123.0,116.17126
1.0,2.3364196
-16.0,-14.2403345
-8.0,5.0660377
1.0,3.4443126
-14.0,-11.590156
-5.0,-8.690782
18.0,28.499783
3.0,17.168499
-27.0,-24.794657
-6.0,-6.6018014
55.0,20.540821
-5.0,-10.435017
-28.0,-14.00573
-15.0,-25.360249
-2.0,-0.81017655
-6.0,-0.10548155
-2.0,-6.66797
104.0,110.768196
2.0,-13.930651
-7.0,-12.555952
-4.0,-7.116783
5.0,-1.427526
-6.0,-10.879773
-8.0,-3.2603881
25.0,24.19275
-16.0,-18.391611
-9.0,3.9086683
-19.0,-14.28757
-18.0,-21.879927
-21.0,-11.927398
33.0,27.621857
-31.0,-21.89381
-11.0,-10.502671
-5.0,-5.04159
-18.0,-16.863516
-12.0,-11.337989
3.0,-12.233983
-11.0,-5.3608723
-21.0,-11.494012
-8.0,-17.416716
-58.0,-22.437695
-10.0,-7.867878
34.0,30.624569
-14.0,-10.329938
-4.0,10.339503
-17.0,-19.89234
-7.0,-10.379149
-2.0,-14.038833
4.0,-13.085777
-22.0,-23.175692
-16.0,-18.943808
-4.0,-3.6200945
-7.0,-11.591667
-24.0,-13.51426
-9.0,-2.217334
4.0,14.991525
-2.0,-18.35742
-20.0,-15.455071
-2.0,-12.956231
-15.0,-17.563944
-1.0,-7.0777016
-8.0,-2.735273
-2.0,-9.466419
-25.0,-20.96631
5.0,0.49745932
7.0,9.943578
15.0,7.7725854
-28.0,-20.819628
23.0,15.720607
32.0,25.246847
-17.0,-8.902814
-8.0,-10.900957
103.0,79.7578
-10.0,8.680019
-27.0,-15.927857
12.0,13.118092
-5.0,-10.660139
-4.0,-7.0196166
-18.0,-14.48029
16.0,11.935679
-5.0,-8.865763
-33.0,-25.375029
-33.0,-20.059984
-17.0,-17.04984
-6.0,-7.7326336
-11.0,-15.5915
-21.0,-8.652745
-22.0,-20.600012
-4.0,-7.7407846
-15.0,-5.365952
-11.0,-6.5402255
-1.0,-5.03258
-24.0,-12.526056
32.0,29.527569
-9.0,-14.3057995
2.0,-8.095315
-8.0,-4.954236
-9.0,-6.534721
47.0,35.270702
-21.0,-11.571433
-9.0,-16.632637
-9.0,-6.329258
-8.0,-15.551008
-17.0,-22.81162
-7.0,-6.1051135
-28.0,-9.327674
1.0,-12.05528
-2.0,-6.606666
-7.0,-4.36874
-15.0,-11.659143
-29.0,-22.88602
-8.0,0.0062254816
-9.0,-10.329807
-13.0,-16.542387
-22.0,-21.392965
-22.0,-11.991768
85.0,72.300606
-6.0,-4.958851
-28.0,-18.817823
-6.0,-19.980587
-8.0,-5.80292
2.0,-10.019762
-27.0,-19.21818
0.0,1.586827
-11.0,-9.296261
10.0,-2.9519308
161.0,103.71235
11.0,5.2427006
-16.0,-19.109322
-13.0,-17.46444
4.0,-5.678062
-5.0,-1.2166846
-11.0,-15.531387
-13.0,-12.118254
-12.0,-8.02699
-9.0,-11.583755
-12.0,-14.319003
-6.0,-16.92198
20.0,14.100867
1.0,-15.482185
-11.0,-10.27124
50.0,52.673634
-34.0,-17.831022
-24.0,-20.496122
-22.0,-19.142927
0.0,6.157706
-13.0,-9.961824
-17.0,-19.311071
9.0,12.71733
-21.0,-23.15273
-17.0,-17.252237
-4.0,-13.084773
-6.0,-7.045441
-24.0,-6.8102484
12.0,22.030579
-12.0,-5.1136003
-19.0,1.5323943
-10.0,-11.323879
-40.0,-14.149256
4.0,3.6370928
-3.0,0.9391481
23.0,27.465986
9.0,0.1721049
7.0,8.328081
-23.0,-17.13338
-14.0,-14.154945
4.0,-0.45891315
-4.0,-7.634711
-19.0,-17.524397
24.0,21.983776
-5.0,-9.716365
-10.0,-14.23237
-19.0,-28.325819
159.0,173.94853
-8.0,-13.226343
-5.0,-7.9129915
15.0,13.489489
-4.0,7.072829
73.0,75.5458
3.0,-5.091838
7.0,3.4267056
-5.0,-3.8708503
-5.0,-4.2999525
-29.0,-26.158545
209.0,202.55246
-17.0,-16.55223
39.0,51.74694
-22.0,-17.484447
-1.0,-9.910601
-7.0,-9.403852
45.0,38.68512
-11.0,-11.853725
-10.0,-5.690435
46.0,42.413948
-7.0,-6.134334
-16.0,-14.915717
-13.0,-12.257997
-18.0,-10.757446
-42.0,-16.59027
-7.0,-6.2040195
19.0,26.166695
19.0,22.12912
9.0,-0.20335978
56.0,50.179783
13.0,-5.610701
-24.0,4.5060263
6.0,4.8011413
2.0,5.0756125
13.0,11.4998255
-4.0,-7.247241
-15.0,-15.963766
-16.0,-13.181115
-12.0,-17.08434
-8.0,-9.575503
-5.0,-9.472037
-20.0,-10.607559
2.0,4.2484694
27.0,15.167268
-12.0,-11.129389
-25.0,-20.525457
5.0,7.903066
9.0,11.087567
56.0,52.295525
13.0,17.681242
3.0,-10.318561
-26.0,-17.768667
300.0,814.62933
-19.0,-15.471672
-28.0,-19.331339
18.0,9.35111
46.0,42.142742
-3.0,1.2562695
14.0,6.968654
-32.0,-21.562769
-10.0,-9.79793
-12.0,-11.987802
286.0,384.51593
-15.0,-11.933685
-12.0,-12.020522
-8.0,-9.17626
35.0,45.21383
70.0,70.33715
-14.0,-16.189053
-17.0,-17.61455
3.0,-6.8092093
3.0,-2.843864
18.0,15.733378
-9.0,0.4639154
-10.0,-17.16579
-18.0,-9.458771
-15.0,-15.395157
-2.0,-20.155445
107.0,108.43497
-27.0,-17.799911
-1.0,-15.001666
-18.0,-5.146309
21.0,-4.706539
-12.0,-10.713118
47.0,59.20841
2.0,14.348552
-8.0,-14.922126
-13.0,-16.957092
76.0,69.65852
11.0,2.9623697
-19.0,-10.842865
-7.0,-14.153602
-12.0,-0.576454
-4.0,-4.2934685
-13.0,-8.385523
121.0,111.94618
-19.0,-11.718611
-17.0,-13.843785
-10.0,-6.173664
119.0,109.37278
-18.0,-18.122883
-15.0,-15.382565
-16.0,-17.282925
105.0,126.825096
-53.0,-26.083397
24.0,-5.402433
136.0,136.22209
-24.0,-16.563852
-9.0,-15.560551
-10.0,-16.680517
1.0,-15.894191
-2.0,-4.167285
-15.0,-16.200197
-3.0,-13.522647
-13.0,-2.2377603
4.0,-4.7916217
1.0,-5.569705
151.0,152.82382
70.0,60.622498
104.0,113.23598
4.0,0.78468764
-10.0,-5.3401217
-3.0,-14.866678
-25.0,-22.169958
5.0,-9.670392
-5.0,-4.0502634
-46.0,-8.847455
1.0,-1.130095
-20.0,-20.619913
62.0,65.32799
44.0,48.404633
-4.0,-0.82741594
-13.0,-15.383031
-8.0,-11.773947
6.0,-0.03187449
-7.0,-16.628733
-6.0,-2.8096523
2.0,-8.482234
-10.0,-12.342663
-26.0,-19.89994
-15.0,-11.592123
-4.0,2.0919569
2.0,8.182489
-21.0,-15.252583
-10.0,-24.02615
-9.0,-0.14964688
-18.0,-14.832585
-20.0,-8.916177
-8.0,-9.353011
-30.0,-25.739538
-25.0,-13.56844
9.0,16.972504
103.0,107.53694
-5.0,-2.7127445
-19.0,-1.8536803
-2.0,0.009309973
-25.0,-10.044291
-7.0,-3.9629188
-7.0,-5.307969
-11.0,-5.642354
7.0,-8.52858
39.0,37.377953
-8.0,-5.889008
-36.0,-17.485825
-2.0,3.9060707
-16.0,2.4480138
1.0,2.3558712
-30.0,-17.501055
120.0,114.83227
89.0,90.39818
-17.0,-15.663453
-5.0,-8.417442
13.0,7.91892
-8.0,-16.085775
-3.0,5.0873327
-4.0,0.87571365
-9.0,-11.793316
8.0,2.3178744
-19.0,-13.078109
-20.0,-22.33708
-12.0,-2.870316
-1.0,-2.8748767
3.0,-12.269357
7.0,-18.600344
14.0,19.017086
-11.0,-12.439026
-24.0,-13.79459
-18.0,-11.7265835
-14.0,-11.433965
-18.0,-16.53742
24.0,27.746292
-44.0,-24.763336
10.0,1.6768383
-16.0,-22.668682
-20.0,-8.596111
-17.0,-15.234423
-21.0,-16.533562
40.0,51.861374
10.0,12.275231
16.0,-12.189094
-1.0,-0.92285365
-1.0,-16.436628
-20.0,-10.481088
-21.0,-20.693901
0.0,11.836195
-22.0,-18.214153
10.0,2.1110015
18.0,7.0939193
-5.0,-8.911599
6.0,-10.739887
16.0,3.8711257
-15.0,-11.290021
-26.0,-18.479044
6.0,-0.90676683
-13.0,-12.849558
-19.0,-18.043257
-1.0,-5.796481
333.0,572.3588
-15.0,-11.025198
-13.0,-7.97003
5.0,4.0367966
-13.0,-17.752134
-1.0,-3.522014
-12.0,-10.608505
3.0,8.893453
-14.0,-1.0648593
-3.0,-10.094382
-8.0,-15.07104
16.0,16.206137
25.0,36.03696
-4.0,-13.213176
-38.0,-16.459461
-12.0,-11.565558
-19.0,-7.4384284
-8.0,-13.007397
-11.0,-7.483173
208.0,235.8714
-23.0,-16.829975
-17.0,-14.224167
-8.0,-16.972734
23.0,17.490158
-9.0,-18.989544
5.0,5.0241256
-4.0,-4.490039
-20.0,-13.290188
112.0,105.3855
1.0,12.695896
-2.0,-11.941841
-16.0,-14.420524
0.0,-2.8923652
-18.0,-5.209325
14.0,16.251238
114.0,172.3745
-26.0,-20.84264
1.0,-9.60947
-2.0,-11.766136
3.0,-4.898054
-16.0,-21.27857
-6.0,-6.7143264
39.0,46.41354
153.0,154.00516
17.0,13.772145
-14.0,-16.452484
1.0,15.843323
-27.0,-19.502148
-4.0,-9.00543
191.0,175.61395
99.0,95.32087
7.0,9.990377
-3.0,0.83494645
20.0,20.046476
-17.0,-15.485366
13.0,9.274132
12.0,9.768435
113.0,113.511856
97.0,102.64584
-8.0,-9.7552
33.0,36.307587
-38.0,-19.313078
-15.0,-10.828446
1.0,-0.6929992
-11.0,-14.391721
1.0,2.7959452
-10.0,-10.058795
-28.0,-27.745405
-8.0,-4.4559984
-29.0,-32.839314
32.0,32.207462
28.0,-7.983281
-12.0,-1.8702425
-23.0,-20.869474
7.0,-2.8327026
-12.0,-11.67393
-16.0,-17.784914
-28.0,-12.897577
-7.0,-14.389455
-21.0,-13.225218
-26.0,-15.146954
26.0,35.019127
-14.0,-11.076063
11.0,12.417211
2.0,0.2707712
-28.0,-24.729807
-18.0,-5.1305027
-24.0,-21.664614
20.0,35.099846
-17.0,-14.252449
9.0,8.903567
8.0,1.4546095
-14.0,-22.096277
-15.0,-7.4862337
-13.0,-2.947946
-14.0,-13.324122
10.0,0.32037163
-15.0,-16.493673
-13.0,-11.200036
-17.0,-16.0851
0.0,-8.900941
-22.0,-25.863182
1.0,-6.7080836
9.0,-11.6984415
-15.0,-13.215616
-11.0,-11.643531
3.0,-4.0291386
-5.0,-14.349855
-8.0,1.2598144
-14.0,-3.2445316
-8.0,-8.411778
-17.0,-18.115112
-28.0,-19.120766
-2.0,-2.1102526
-2.0,-3.861804
14.0,11.249983
-13.0,-8.801731
19.0,27.852924
38.0,27.354803
-6.0,-9.80766
45.0,62.723797
29.0,13.135979
-9.0,-10.593934
4.0,-13.8808365
27.0,24.357409
-14.0,-11.745275
-19.0,-15.799224
-10.0,-9.182142
-32.0,-15.814475
-7.0,-12.212696
-20.0,-17.24376
-24.0,-22.134182
13.0,1.9872868
-5.0,-14.10552
-21.0,-4.668639
-30.0,-25.546804
-17.0,-14.882646
-23.0,-21.78021
6.0,-2.0611587
-13.0,-6.8521347
-20.0,-16.17132
-2.0,-1.5250156
8.0,3.5120614
-8.0,-6.2949824
-8.0,-7.4510784
-10.0,-20.166868
33.0,21.425102
-25.0,-17.089748
79.0,55.432247
-8.0,-7.417843
5.0,2.5935955
40.0,33.67
-23.0,-25.088179
-12.0,-9.304018
46.0,41.519382
0.0,-11.706222
118.0,113.667946
-23.0,-19.489883
-40.0,-15.010868
1.0,-7.5341167
-14.0,-18.663078
-26.0,-18.75434
-28.0,-11.793404
-17.0,-14.458931
-6.0,-5.4400163
-14.0,-8.43371
-8.0,-15.402146
-22.0,-17.618008
-17.0,-11.024398
-11.0,-1.4848415
343.0,347.0324
-15.0,-11.217855
24.0,26.254763
-1.0,0.027345546
0.0,-4.419178
-22.0,-14.6939945
261.0,273.8163
-22.0,-17.617428
-17.0,-7.503985
3.0,6.011182
-11.0,-13.030992
-21.0,-19.867544
-4.0,-4.6933565
0.0,-0.827411
9.0,-17.191147
-8.0,-7.490772
-9.0,4.8936462
5.0,6.7699146
0.0,3.8201203
-10.0,-1.6406605
-14.0,-12.359107
-17.0,-25.336859
-14.0,-13.179127
-14.0,-19.467215
-11.0,-10.456342
-12.0,-9.998887
2.0,-7.6014752
-21.0,-17.265388
-14.0,-13.191438
-10.0,-10.051807
-14.0,-9.495119
-7.0,-5.1462145
-10.0,-12.741767
-5.0,-8.649796
-15.0,-12.673744
-4.0,-2.53472
-17.0,-6.838127
-11.0,-9.705236
-15.0,-16.684786
-7.0,1.647394
-17.0,-13.383821
4.0,-3.1131082
-10.0,-8.774157
-15.0,-15.17842
-18.0,-14.218451
31.0,27.659042
-21.0,-8.106996
-13.0,-13.716936
-31.0,0.23356241
-13.0,-19.381744
-12.0,-13.699274
-30.0,-25.864313
115.0,105.82857
2.0,-8.644277
25.0,21.243555
-21.0,-10.420195
2.0,0.34920794
-17.0,0.41087636
39.0,19.575
-7.0,-5.338796
127.0,130.77899
-17.0,-16.270988
-23.0,-18.635105
-13.0,-9.122304
122.0,117.036
-2.0,-11.031714
2.0,5.8197417
3.0,-3.802345
-8.0,-12.317262
-20.0,-13.643982
-12.0,-13.875353
33.0,35.126225
-18.0,-21.224266
0.0,-1.2426498
-10.0,-11.900048
4.0,-3.2095778
-4.0,-4.2079377
4.0,2.4310665
-5.0,2.8718524
-13.0,-8.564723
117.0,98.68251
-8.0,-11.729428
6.0,2.918052
-12.0,-8.650199
-7.0,-11.314522
56.0,48.152885
22.0,20.317167
-11.0,-4.5591164
-26.0,-18.914148
-9.0,-14.333864
-50.0,-29.247478
-23.0,-24.35703
-22.0,-23.670422
-24.0,-21.695057
-14.0,-5.203469
17.0,13.796896
-8.0,-11.186417
-18.0,-5.6238046
-13.0,-12.8885765
-18.0,-14.936582
17.0,6.4748464
-5.0,-18.037722
-9.0,-18.95705
-26.0,-10.68218
-21.0,-12.970221
30.0,-17.791664
-5.0,-20.485943
-11.0,-15.743071
-11.0,-6.7884054
-21.0,-12.323264
-9.0,-9.78565
-15.0,-17.790411
-16.0,-19.509924
-18.0,-14.191733
19.0,8.453238
-2.0,-0.51065284
25.0,19.575964
-11.0,-13.388683
7.0,9.629054
-22.0,-18.73814
-12.0,-18.137066
-3.0,-16.539099
0.0,5.07233
106.0,118.971825
7.0,5.7833796
-19.0,-15.102872
-16.0,-11.931912
2.0,-2.6705365
22.0,20.827024
3.0,1.6069367
-21.0,-14.905662
-12.0,-14.898816
-44.0,-34.497242
-21.0,-9.047901
13.0,10.463774
-14.0,-18.097914
204.0,178.21782
6.0,0.42298895
-7.0,-5.1119447
11.0,10.676688
3.0,10.32849
-17.0,-14.660012
68.0,39.487747
16.0,14.081205
16.0,14.278183
-7.0,-3.760416
-27.0,-14.815187
-2.0,-5.8962626
-12.0,-10.9987755
-7.0,-5.6392446
-25.0,-16.910954
-29.0,-20.542522
-9.0,-15.778623
-4.0,-16.127453
20.0,17.155556
-13.0,-3.1942377
-22.0,-19.59376
0.0,2.5668488
-12.0,-6.53847
46.0,45.727104
2.0,3.1164012
17.0,3.4607208
-11.0,-14.945216
-5.0,-15.871132
-10.0,-10.4750805
-28.0,-29.311682
-13.0,-12.395432
41.0,44.024063
-2.0,-9.761192
23.0,106.87861
-7.0,-11.26505
27.0,17.342247
-26.0,-31.552181
-6.0,-3.5829022
63.0,51.261417
11.0,6.3201222
-12.0,-12.133277
7.0,1.9666415
-16.0,-14.584511
-7.0,-6.137279
9.0,-2.8227227
-24.0,-12.613182
22.0,5.593886
-10.0,-12.23088
10.0,-0.6353407
-13.0,-15.393014
4.0,4.54271
142.0,145.9754
-12.0,-9.517099
-17.0,-15.081527
-10.0,-20.000645
88.0,98.61564
-31.0,-18.17486
64.0,72.65314
10.0,7.6560254
-16.0,-9.060754
24.0,2.5812402
-9.0,-6.544228
-23.0,-16.219685
-7.0,2.0551016
-3.0,-6.239192
-28.0,-21.320621
-5.0,-12.748248
-24.0,-18.724617
-7.0,-16.249323
7.0,6.0719576
-15.0,-10.163845
-10.0,-4.3078833
-25.0,-25.446497
-14.0,-12.308318
92.0,95.37742
153.0,148.98709
-12.0,-15.636277
-14.0,-16.09878
-9.0,-19.024725
-2.0,-3.2535474
77.0,68.01617
-16.0,-15.103544
60.0,56.972565
-20.0,-12.016684
96.0,93.50321
-5.0,-7.036896
-8.0,-4.0824404
-14.0,-7.6686563
-5.0,-14.978712
35.0,34.614536
-13.0,-9.428765
-11.0,-11.803266
-4.0,4.9681087
-1.0,-12.599832
87.0,86.47859
-14.0,-11.764943
-8.0,-9.483441
-9.0,-6.7455144
100.0,110.10325
3.0,-0.7378929
-7.0,-7.817697
-5.0,-14.375121
63.0,52.55346
7.0,0.6202763
-1.0,-0.8928136
-7.0,-3.3100204
165.0,158.80211
-15.0,-12.035156
-18.0,-13.41524
-10.0,-17.728971
12.0,6.3121195
5.0,-11.961343
-10.0,-13.429135
-1.0,13.346335
-9.0,-8.984687
36.0,27.616907
-25.0,-15.582502
-14.0,-19.088717
-5.0,-8.436515
-4.0,-11.429833
-15.0,-7.9081287
-15.0,-16.863693
-9.0,-14.943132
-9.0,-5.537011
3.0,13.851149
-18.0,-12.181364
3.0,-1.0081228
-10.0,-0.87631375
-6.0,-7.701798
0.0,2.6026313
-22.0,-15.350513
29.0,24.739199
-23.0,-14.673301
142.0,159.11307
-4.0,15.303986
-13.0,-11.456043
-28.0,-16.107592
-14.0,-9.326194
-13.0,-21.86443
289.0,264.45035
10.0,4.79612
-15.0,-22.898598
-6.0,2.6190398
-11.0,-11.182955
-1.0,-9.777961
-18.0,-17.342964
-5.0,-10.935167
-2.0,-6.726772
14.0,0.76595235
-5.0,-16.824762
-1.0,-9.81767
20.0,11.230867
-8.0,1.0076138
8.0,-10.21369
-20.0,-18.396055
-1.0,-11.347735
-12.0,-7.4816637
23.0,29.27503
-14.0,-11.848223
-8.0,-12.413984
-12.0,-6.0663557
17.0,10.091811
31.0,27.652603
-16.0,-6.255493
-17.0,-20.570652
-9.0,-17.592104
4.0,5.6702075
-9.0,-13.354446
-13.0,-15.022022
-42.0,-27.689648
-20.0,-14.347714
-4.0,-3.5535343
-26.0,-12.5622835
48.0,24.454212
10.0,-0.14324006
111.0,114.15341
-12.0,-13.617138
0.0,-4.6991577
-4.0,-7.63602
-2.0,-7.9689736
17.0,10.255902
-3.0,-3.297781
1.0,-9.645975
-3.0,14.267417
49.0,45.318115
6.0,-5.758225
-18.0,-11.857386
46.0,31.62233
-11.0,-6.944965
-20.0,-17.461275
-18.0,-17.554888
20.0,13.327456
6.0,-4.0689645
25.0,21.635275
36.0,34.298912
-27.0,-23.01932
11.0,20.019102
-20.0,-22.544085
21.0,36.749302
28.0,21.869696
-19.0,-7.376477
-12.0,-6.250528
0.0,-4.500348
34.0,29.691292
-24.0,-23.575993
-6.0,2.8915112
-7.0,-9.910641
2.0,-4.5819626
32.0,43.747025
8.0,6.1961446
-14.0,-10.851031
-2.0,-5.5490985
0.0,-10.2102785
-6.0,-13.292797
-12.0,-23.077168
-7.0,-12.265747
-16.0,-15.542517
-23.0,-19.30543
-8.0,-13.231687
-21.0,-17.416454
-22.0,-7.321011
-17.0,-6.1131067
1.0,-5.8686485
0.0,-5.4186115
-4.0,-9.683646
5.0,-2.3793178
21.0,21.233946
-42.0,-32.069782
-22.0,-15.951313
-26.0,-16.563814
65.0,98.30242
-8.0,-0.8845989
-8.0,-8.548182
-11.0,-14.616882
-17.0,-19.985456
-25.0,-15.446827
104.0,105.38872
-4.0,-17.628786
50.0,46.96712
-5.0,-18.363377
3.0,-5.649829
5.0,-12.536056
-12.0,-7.4026012
-14.0,-15.64947
-12.0,-11.038772
118.0,121.05824
-3.0,-1.9400654
-17.0,-11.90694
-7.0,-7.3358793
-6.0,-13.409647
-8.0,-7.2484546
-16.0,-20.698816
-9.0,-12.554565
-9.0,-4.084951
2.0,-1.0898013
-15.0,-16.592093
-15.0,-13.312111
7.0,-13.422823
-6.0,-16.46946
-5.0,-8.280733
-1.0,-8.495417
50.0,27.681921
29.0,19.682644
-7.0,7.7199335
-26.0,-18.802906
8.0,15.07898
0.0,4.027881
-17.0,-10.538945
-24.0,-16.482483
-19.0,-14.661954
-17.0,-14.993947
-22.0,-17.654526
15.0,23.285368
-26.0,-14.031188
-11.0,-14.228303
-10.0,-21.079401
72.0,69.93338
-14.0,-12.814126
-15.0,-17.322426
-13.0,-11.223421
10.0,4.5052595
-21.0,-11.765279
16.0,5.866263
81.0,71.252495
-7.0,-6.667836
-22.0,-15.662016
-37.0,-18.126
-3.0,-6.6870456
-8.0,-8.332813
11.0,2.0779982
54.0,40.78242
0.0,-2.3508584
-12.0,-10.786873
-41.0,-20.300169
-5.0,-8.300546
14.0,8.707913
1.0,-8.001721
-18.0,-21.265364
19.0,23.173208
-17.0,-11.652481
-21.0,-22.932467
-15.0,-7.8581705
-14.0,-4.307932
-25.0,-14.608475
62.0,39.692562
-2.0,-14.194374
-21.0,-13.268505
96.0,97.527534
-5.0,-16.459661
-3.0,-15.865106
-10.0,-7.4409842
-9.0,-11.234297
13.0,18.74807
8.0,6.340852
7.0,-3.585752
-6.0,-8.460168
-6.0,-8.481928
-27.0,-18.708717
28.0,44.76176
-12.0,-15.8682575
